区域,小区名称,面积(㎡),户型,价格(元/月)
武昌,帝斯曼国际中心,9,4室1厅2卫,1360
武昌,锦江国际城,14,4室1厅2卫,1460
武昌,百瑞景中央生活区四期,10,3室1厅1卫,1390
武昌,福星惠誉国际城三期,7,4室1厅1卫,1290
武昌,绿地国际金融城一期,10,4室1厅2卫,1190
武昌,绿地国际金融城一期,9,4室1厅2卫,1160
武昌,百瑞景中央生活区四期,10,3室1厅1卫,1260
武昌,金地国际花园,9,4室1厅2卫,1290
武昌,帝斯曼国际中心,9,5室1厅2卫,1230
武昌,安顺家园,10,4室1厅2卫,1390
武昌,金沙泊岸,12,4室1厅2卫,1330
武昌,安顺家园,11,4室1厅2卫,1430
武昌,金地国际花园,10,3室1厅2卫,1460
武昌,安顺家园,10,4室1厅2卫,1390
武昌,复地东湖国际七期,10,4室1厅2卫,1260
武昌,绿地国际金融城一期,9,4室1厅2卫,1190
武昌,静安上城,12,4室1厅2卫,1430
武昌,复地东湖国际七期,10,4室1厅2卫,1190
武昌,友谊国际沙湖苑,14,4室1厅1卫,1360
武昌,静安上城,10,3室1厅1卫,1130
武昌,复地东湖国际七期,11,5室1厅2卫,1230
武昌,星海虹城,11,4室1厅2卫,1290
武昌,金地国际花园,14,4室1厅2卫,1990
武昌,百瑞景中央生活区六期,14,4室1厅2卫,1790
武昌,锦江国际城,15,4室1厅2卫,2090
武昌,复地东湖国际四期,15,4室1厅2卫,1960
武昌,安顺家园,12,3室1厅1卫,1460
武昌,复地东湖国际三期,14,3室1厅3卫,1830
武昌,凯乐花园,14,4室1厅2卫,1890
武昌,友谊国际,13,4室1厅2卫,1860
武昌,姚家岭新城,15,4室1厅2卫,1730
武昌,安顺花园,20,4室1厅2卫,1890
武昌,安顺家园,13,3室1厅1卫,1790
武昌,安顺家园,14,3室1厅1卫,1760
武昌,凯乐花园,15,5室1厅2卫,1660
武昌,凯乐花园,14,3室1厅1卫,1660
武昌,安顺家园,14,3室1厅1卫,1730
武昌,金地国际花园,15,4室1厅2卫,2060
武昌,百瑞景中央生活区五期西区,11,3室1厅2卫,1760
武昌,金沙泊岸,14,4室1厅2卫,1630
武昌,复地东湖国际七期,12,5室1厅3卫,1230
武昌,统建锦绣江南,14,4室1厅2卫,1790
武昌,育才嘉苑,15,4室1厅2卫,1690
武昌,尚隆地球村,16,5室1厅2卫,1660
武昌,金地国际花园,20,5室1厅2卫,1990
武昌,梅苑小区一期,10,3室1厅1卫,1460
武昌,安顺家园,13,3室1厅1卫,1660
武昌,奥山创意街区,13,4室1厅2卫,1430
武昌,百花居,15,3室1厅1卫,1390
武昌,金沙泊岸,17,4室1厅2卫,1730
武昌,蓝湾俊园,15,4室1厅2卫,1730
武昌,复地东湖国际一期,16,5室1厅2卫,1930
武昌,武铁佳苑,14,4室1厅2卫,1630
武昌,金沙城公寓,24,4室1厅2卫,1550
武昌,帝斯曼国际中心,12,4室1厅2卫,1960
武昌,融侨华府,17,4室1厅2卫,1760
武昌,地铁紫阳城,13,4室1厅1卫,1490
武昌,安顺花园,14,4室1厅2卫,1490
武昌,安顺花园,14,4室1厅2卫,1490
武昌,百瑞景中央生活区四期,11,3室1厅1卫,1530
武昌,安顺家园,12,5室1厅2卫,1660
武昌,安顺家园,14,4室1厅2卫,1490
武昌,金沙泊岸,14,4室1厅2卫,1690
武昌,金沙泊岸,17,4室1厅2卫,1760
武昌,群建星城,14,4室1厅1卫,1460
武昌,百瑞景中央生活区六期,14,4室1厅1卫,1460
武昌,戎安华府,11,5室1厅1卫,1050
武昌,金湖居,14,4室1厅2卫,1730
武昌,七星绿色花园,17,4室1厅2卫,1490
武昌,伟鹏苑,16,4室1厅2卫,1890
武昌,复地东湖国际二期,14,3室1厅1卫,1560
武昌,绿地国际金融城二期,16,4室1厅2卫,2060
武昌,江南明珠园,18,4室1厅2卫,1860
武昌,滨湖名都城,14,4室1厅2卫,1690
武昌,百瑞景中央生活区六期,14,4室1厅2卫,1790
武昌,安顺家园,14,4室1厅2卫,2090
武昌,百瑞景中央生活区六期,17,5室1厅2卫,1660
武昌,帝斯曼国际中心,12,4室1厅2卫,2030
武昌,百瑞景中央生活区二期东区,17,4室1厅2卫,1660
武昌,帝斯曼国际中心,15,5室1厅2卫,2030
武昌,静安上城,13,4室1厅2卫,1590
武昌,复地东湖国际七期,16,5室1厅2卫,1930
武昌,紫沙金苑,13,4室1厅1卫,1460
武昌,复地东湖国际七期,22,5室1厅2卫,1560
武昌,群建星城,14,4室1厅1卫,1460
武昌,帝斯曼国际中心,10,4室1厅2卫,1330
武昌,百瑞景中央生活区二期东区,15,3室1厅1卫,1490
武昌,姚家岭新城,16,4室1厅2卫,1460
武昌,凯乐花园,15,4室1厅2卫,1490
武昌,星海虹城,20,4室1厅2卫,1790
武昌,千家鑫苑,14,3室1厅1卫,1530
武昌,复地东湖国际一期,21,5室1厅2卫,1560
武昌,伟鹏苑,15,4室1厅2卫,1490
武昌,安顺家园,14,4室1厅2卫,1630
武昌,安顺家园,12,3室1厅1卫,1490
武昌,安顺家园,13,3室1厅1卫,1560
武昌,银海华庭,16,4室1厅2卫,1560
武昌,融侨华府,14,4室1厅1卫,1560
武昌,百瑞景中央生活区二期西区,15,3室1厅1卫,1490
武昌,百瑞景中央生活区六期,14,5室1厅2卫,1530
武昌,梅苑小区一期,14,4室1厅1卫,1490
武昌,百瑞景中央生活区四期,11,3室1厅1卫,1490
武昌,帝斯曼国际中心,16,5室1厅2卫,1690
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1430
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1430
武昌,百瑞景中央生活区六期,15,4室1厅2卫,1460
武昌,百瑞景中央生活区二期东区,11,3室1厅1卫,1530
武昌,姚家岭新城,16,4室1厅2卫,1490
武昌,百瑞景中央生活区六期,14,5室1厅2卫,1530
武昌,金沙泊岸,16,3室1厅1卫,1430
武昌,复地东湖国际七期,16,4室1厅2卫,1590
武昌,安顺家园,14,3室1厅1卫,1790
武昌,复地东湖国际七期,22,5室1厅2卫,1560
武昌,复地东湖国际七期,13,4室1厅2卫,1530
武昌,百瑞景中央生活区五期西区,14,3室1厅1卫,1460
武昌,千家鑫苑,14,3室1厅1卫,1430
武昌,复地东湖国际七期,11,5室1厅2卫,1190
武昌,千家鑫苑,13,3室1厅1卫,1560
武昌,千家鑫苑,15,3室1厅1卫,1490
武昌,星海虹城四期鸿玺御园,12,4室1厅2卫,1290
武昌,复地东湖国际五期,16,4室1厅2卫,1490
武昌,银海华庭,21,5室1厅2卫,1560
武昌,百瑞景中央生活区二期东区,11,3室1厅1卫,1490
武昌,安顺家园,10,4室1厅2卫,1790
武昌,帝斯曼国际中心,8,4室1厅2卫,1560
武昌,百瑞景中央生活区二期东区,11,3室1厅1卫,1530
武昌,群建星城,11,3室1厅1卫,1190
武昌,帝斯曼国际中心,8,4室1厅2卫,1560
武昌,帝斯曼国际中心,22,4室1厅2卫,1730
武昌,帝斯曼国际中心,16,5室1厅2卫,1630
武昌,安顺家园,12,3室1厅1卫,1590
武昌,星海虹城四期鸿玺御园,13,4室1厅2卫,1830
武昌,滨湖名都城,16,4室1厅2卫,1360
武昌,金地国际花园,8,4室1厅2卫,1290
武昌,金沙泊岸,12,4室1厅2卫,1330
武昌,复地东湖国际七期,14,5室1厅3卫,1530
武昌,天源城,21,3室1厅1卫,1630
武昌,百瑞景中央生活区六期,14,5室1厅2卫,1430
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1390
武昌,金沙泊岸,11,3室1厅1卫,1490
武昌,百瑞景中央生活区六期,13,4室1厅1卫,1330
武昌,绿地国际金融城一期,9,4室1厅2卫,1190
武昌,欧洲花园,23,3室1厅1卫,1280
武昌,滨湖名都城,9,4室1厅2卫,1130
武昌,姚家岭新城,22,3室1厅1卫,1560
武昌,姚家岭新城,22,3室1厅1卫,1390
武昌,蓝湾俊园,14,4室1厅2卫,1760
武昌,姚家岭新城,22,3室1厅1卫,1560
武昌,姚家岭新城,11,3室1厅1卫,1330
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,金湖居,18,4室1厅2卫,1590
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,百瑞景中央生活区二期西区,13,3室1厅1卫,1090
武昌,姚家岭新城,8,4室1厅1卫,990
武昌,复地东湖国际六期,13,3室1厅1卫,1430
武昌,百瑞景中央生活区五期西区,13,3室1厅1卫,1330
武昌,群建星城,8,4室1厅1卫,1030
武昌,金沙泊岸,11,3室1厅1卫,1160
武昌,百瑞景中央生活区三期,13,3室1厅1卫,1290
武昌,翠林居(武昌),12,4室1厅2卫,1730
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1230
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1160
武昌,金沙泊岸,22,4室1厅2卫,1860
武昌,锦绣中北,13,4室1厅1卫,1260
武昌,锦绣中北,11,3室1厅1卫,1130
武昌,城开玉桥新都,17,3室1厅1卫,1730
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1260
武昌,福星惠誉国际城三期,10,4室1厅1卫,1230
武昌,梅苑小区一期,10,4室1厅1卫,1390
武昌,复地东湖国际四期,9,4室1厅2卫,1290
武昌,百瑞景中央生活区四期,9,4室1厅2卫,1230
武昌,福星惠誉国际城三期,15,4室1厅2卫,1590
武昌,滨湖名都城,10,4室1厅2卫,1160
武昌,复地东湖国际六期,11,4室2厅2卫,1560
武昌,梅苑小区一期,12,3室1厅1卫,1430
武昌,长春小区(武昌),15,4室1厅2卫,1100
武昌,欧洲花园,16,4室1厅2卫,1390
武昌,群建星城,14,4室1厅1卫,1260
武昌,百瑞景中央生活区四期,15,4室1厅2卫,1460
武昌,银海公寓,23,4室1厅2卫,800
武昌,银海公寓,20,4室1厅2卫,600
武昌,百瑞景中央生活区二期东区,14,3室1厅1卫,1560
武昌,沙湖怡景,12,5室1厅4卫,1100
武昌,沙湖怡景,14,5室1厅4卫,1500
武昌,武汉铁路大东门住宅小区,12,4室1厅1卫,600
武昌,复地东湖国际一期,11,4室1厅1卫,1230
武昌,复地东湖国际一期,8,4室1厅1卫,1160
武昌,复地东湖国际一期,11,4室1厅1卫,1290
武昌,滨湖名都城,14,4室1厅2卫,1290
武昌,东亭,25,4室1厅1卫,1000
武昌,中南新村,25,4室1厅1卫,780
武昌,才华茗苑,10,3室1厅1卫,1260
武昌,锦绣中北,14,4室1厅1卫,1330
武昌,融侨华府,12,3室1厅1卫,1530
武昌,徐东安居住宅小区,21,4室1厅2卫,900
武昌,徐东馨苑,16,4室1厅2卫,1020
武昌,金沙泊岸,12,4室1厅2卫,1190
武昌,梅苑小区一期,15,3室1厅1卫,1290
武昌,省建设厅宿舍,12,3室1厅1卫,1000
武昌,武铁佳苑,13,4室1厅2卫,1160
武昌,桂花公寓,25,5室1厅2卫,900
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1230
武昌,梅苑小区一期,13,3室1厅1卫,1530
武昌,金沙城公寓,18,3室2厅2卫,1100
武昌,锦绣中北,13,4室1厅1卫,1360
武昌,友谊国际,10,4室1厅2卫,1430
武昌,梅苑小区(武昌),15,3室1厅1卫,1160
武昌,锦绣中北,14,4室1厅1卫,1130
武昌,群建星城,12,3室1厅1卫,1360
武昌,滨湖名都城,7,4室1厅2卫,1130
武昌,武铁佳苑,16,3室1厅1卫,1390
武昌,群建星城,15,4室1厅1卫,1290
武昌,当代东湖壹号,8,5室1厅2卫,1060
武昌,银海公寓,20,4室1厅1卫,750
武昌,凯乐花园,8,4室1厅2卫,1230
武昌,南院小区,12,5室2厅2卫,850
武昌,欧洲花园,23,3室1厅1卫,1280
武昌,蓝湾俊园,14,4室1厅2卫,1760
武昌,姚家岭新城,22,3室1厅1卫,1560
武昌,姚家岭新城,22,3室1厅1卫,1560
武昌,姚家岭新城,22,3室1厅1卫,1390
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,百瑞景中央生活区二期西区,13,3室1厅1卫,1090
武昌,欧洲花园,16,4室1厅2卫,1390
武昌,群建星城,14,4室1厅1卫,1260
武昌,梅苑小区一期,10,4室1厅1卫,1390
武昌,姚家岭新城,9,4室1厅1卫,1160
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,百瑞景中央生活区二期西区,10,4室1厅1卫,1190
武昌,姚家岭新城,11,3室1厅1卫,1260
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,姚家岭新城,22,3室1厅1卫,1460
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1430
武昌,群建星城,8,4室1厅1卫,1130
武昌,百瑞景中央生活区六期,13,5室1厅2卫,1230
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1390
武昌,金沙泊岸,11,3室1厅1卫,1260
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1390
武昌,融侨华府,9,3室1厅1卫,1190
武昌,百瑞景中央生活区二期东区,14,3室1厅1卫,1490
武昌,百瑞景中央生活区二期东区,11,3室1厅1卫,1290
武昌,姚家岭新城,11,3室1厅1卫,1290
武昌,姚家岭新城,11,3室1厅1卫,1260
武昌,群建星城,14,4室1厅1卫,1390
武昌,水岸星城,8,4室1厅2卫,1060
武昌,当代东湖壹号,8,5室1厅2卫,1060
武昌,首义小区,18,4室1厅1卫,1050
武昌,新南方小区,13,3室1厅1卫,850
武昌,百瑞景中央生活区六期,14,5室1厅2卫,1290
武昌,湖大琴园,15,5室1厅3卫,950
武昌,七医院宿舍,15,4室0厅1卫,650
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1330
武昌,融侨华府,7,5室1厅2卫,1060
武昌,紫沙金苑,10,4室1厅1卫,1090
武昌,中北春天,9,3室1厅1卫,1330
武昌,解放路社区,9,4室1厅1卫,1090
武昌,新南方小区,20,3室1厅1卫,950
武昌,湖大琴园,23,4室1厅3卫,900
武昌,湖大琴园,26,4室1厅2卫,1050
武昌,湖大琴园,15,4室1厅3卫,950
武昌,桂花公寓,23,5室1厅2卫,800
武昌,紫沙金苑,12,4室1厅1卫,1130
武昌,紫沙金苑,10,4室1厅1卫,1160
武昌,百瑞景中央生活区六期,12,5室1厅2卫,1590
武昌,群建星城,9,4室1厅1卫,1060
武昌,百瑞景中央生活区六期,11,5室1厅2卫,1260
武昌,复地东湖国际六期,20,4室2厅2卫,1960
武昌,中北春天,8,3室1厅1卫,1030
武昌,滨湖名都城,10,4室1厅2卫,1160
武昌,静安上城,14,4室1厅2卫,1690
武昌,群建星城,10,3室1厅1卫,1190
武昌,百瑞景中央生活区四期,15,4室1厅2卫,1430
武昌,百瑞景中央生活区四期,15,5室1厅4卫,1730
武昌,湖大琴园,18,4室1厅3卫,900
武昌,群建星城,12,3室1厅1卫,1230
武昌,滨湖名都城,17,3室1厅1卫,1390
武昌,湖大琴园,15,5室1厅3卫,950
武昌,东亭花园,15,4室1厅1卫,550
武昌,姚家岭新城,14,4室1厅1卫,1460
武昌,中南电力设计院生活一区,13,3室1厅1卫,1000
武昌,九龙井正街11号,12,3室1厅1卫,1090
武昌,湖大琴园,15,5室1厅3卫,950
武昌,七医院宿舍,15,4室0厅1卫,650
武昌,百瑞景中央生活区四期,8,4室1厅2卫,1090
武昌,金沙泊岸,9,3室1厅1卫,1260
武昌,姚家岭新城,13,4室1厅1卫,1490
武昌,百瑞景中央生活区五期东区,6,3室1厅2卫,1030
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1360
武昌,百瑞景中央生活区六期,14,4室1厅2卫,1830
武昌,福星惠誉国际城三期,8,4室1厅1卫,1330
武昌,百瑞景中央生活区六期,13,4室1厅1卫,1330
武昌,绿地国际金融城一期,8,4室1厅2卫,1190
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1330
武昌,百瑞景中央生活区二期东区,9,4室1厅1卫,1090
武昌,百瑞景中央生活区六期,8,4室1厅1卫,990
武昌,姚家岭新城,11,3室1厅1卫,1290
武昌,姚家岭新城,11,3室1厅1卫,1260
武昌,群建星城,14,4室1厅1卫,1390
武昌,水岸星城,8,4室1厅2卫,1060
武昌,姚家岭新城,9,4室1厅1卫,1160
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,百瑞景中央生活区二期西区,10,4室1厅1卫,1190
武昌,姚家岭新城,11,3室1厅1卫,1260
武昌,姚家岭新城,11,3室1厅1卫,1230
武昌,姚家岭新城,22,3室1厅1卫,1460
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1430
武昌,群建星城,8,4室1厅1卫,1130
武昌,百瑞景中央生活区六期,13,5室1厅2卫,1230
武昌,百瑞景中央生活区六期,12,4室1厅1卫,1390
武昌,金沙泊岸,11,3室1厅1卫,1260
武昌,百瑞景中央生活区六期,11,4室1厅1卫,1390
武昌,融侨华府,9,3室1厅1卫,1190
武昌,百瑞景中央生活区二期东区,14,3室1厅1卫,1490
武昌,百瑞景中央生活区二期东区,9,4室1厅1卫,1090
武昌,百瑞景中央生活区六期,8,4室1厅1卫,990
武昌,金沙泊岸,12,4室1厅2卫,1290
武昌,百瑞景中央生活区二期东区,18,3室1厅1卫,1390
武昌,百瑞景中央生活区二期西区,12,4室1厅1卫,1230
武昌,滨湖名都城,14,4室1厅2卫,1660
武昌,金沙泊岸,10,3室1厅1卫,1130
武昌,复地东湖国际四期,10,5室1厅3卫,1230
武昌,锦绣中北,14,4室1厅1卫,1330
武昌,锦绣中北,8,4室1厅1卫,1030
武昌,复地东湖国际三期,14,4室1厅1卫,1560
武昌,金涛铭座,16,4室1厅2卫,1430
武昌,千家鑫苑,13,3室1厅1卫,1330
武昌,城开玉桥新都,9,4室1厅1卫,1190
武昌,友谊国际,10,4室1厅2卫,1230
武昌,复地东湖国际七期,12,5室1厅3卫,1260
武昌,安顺家园,15,4室1厅2卫,2090
武昌,星海虹城四期鸿玺御园,12,4室1厅2卫,1360
武昌,锦绣中北,12,3室1厅1卫,1260
武昌,东湖春树里,15,4室1厅2卫,1290
武昌,帝斯曼国际中心,8,4室1厅2卫,1560
武昌,金地国际花园,7,4室1厅2卫,1190
武昌,锦绣中北,12,3室1厅1卫,1290
武昌,千家鑫苑,13,3室1厅1卫,1360
武昌,复地东湖国际五期,14,4室1厅1卫,1560
武昌,蓝湾俊园,19,3室1厅1卫,1660
武昌,百瑞景中央生活区五期西区,12,3室1厅1卫,1330
武昌,城开玉桥新都,10,4室1厅1卫,1230
武昌,星海虹城,14,5室1厅2卫,1860
武昌,复地东湖国际七期,12,5室1厅3卫,1260
武昌,百瑞景中央生活区五期西区,12,3室1厅1卫,1330
武昌,百瑞景中央生活区五期西区,14,3室1厅1卫,1560
武昌,绿地国际金融城一期,14,4室1厅3卫,1860
武昌,静安上城,8,4室1厅2卫,1060
武昌,星海虹城四期鸿玺御园,12,4室1厅2卫,1360
武昌,锦绣中北,12,3室1厅1卫,1260
武昌,金地国际花园,7,4室1厅2卫,1190
武昌,复地东湖国际五期,14,4室1厅1卫,1560
武昌,百瑞景中央生活区五期西区,11,3室1厅1卫,1390
武昌,中国铁建1818中心,13,3室1厅1卫,1730
武昌,东湖春树里,15,4室1厅2卫,1290
武昌,蓝湾俊园,19,3室1厅1卫,1660
武昌,复地东湖国际五期,11,4室1厅2卫,1530
武昌,复地东湖国际七期,24,5室1厅3卫,1590
武昌,统建锦绣江南,14,4室1厅1卫,1330
武昌,统建锦绣江南,13,4室1厅1卫,1330
武昌,凯乐花园,10,4室1厅2卫,1430
武昌,姚家岭新城,11,4室1厅2卫,1160
武昌,绿地国际金融城一期,15,4室1厅2卫,1730
武昌,中南电力设计院第二生活区北苑,14,4室1厅1卫,1050
武昌,中南电力设计院第二生活区北苑,10,4室1厅1卫,750
武昌,尚隆地球村,17,4室1厅2卫,1690
武昌,南方帝园,13,3室1厅1卫,1630
武昌,南方帝园,12,3室1厅1卫,1560
武昌,南方帝园,13,5室1厅2卫,1290
武昌,南方帝园,14,5室1厅2卫,1390
武昌,统建锦绣江南,10,3室1厅1卫,1030
武昌,复地东湖国际四期,11,4室1厅2卫,1460
武昌,新南方小区,13,4室1厅1卫,850
武昌,新南方小区,12,4室1厅1卫,800
武昌,南方帝园,13,5室1厅2卫,1290
武昌,南方帝园,14,5室1厅2卫,1390
武昌,尚隆地球村,12,4室1厅2卫,1330
武昌,东湖春树里,12,5室1厅3卫,1230
武昌,东湖春树里,13,5室1厅3卫,1590
武昌,静安上城,19,4室1厅2卫,1330
武昌,星海虹城,13,5室1厅2卫,1430
武昌,百花居,20,5室1厅2卫,1100
武昌,百花居,20,5室1厅2卫,1100
武昌,帝斯曼国际中心,7,3室1厅1卫,1390
武昌,复地东湖国际四期,11,4室1厅2卫,1460
武昌,蓝湾俊园,15,4室2厅2卫,1890
武昌,尚隆地球村,17,4室1厅2卫,1690
武昌,绿地国际金融城一期,14,4室1厅2卫,1330
武昌,中南电力设计院第二生活区北苑,14,4室1厅1卫,1050
武昌,中南电力设计院第二生活区北苑,10,4室1厅1卫,750
武昌,何家垅工人村,11,4室1厅1卫,650
武昌,何家垅工人村,13,4室1厅1卫,900
武昌,何家垅工人村,11,4室1厅1卫,650
武昌,友谊国际,11,4室1厅2卫,1330
武昌,复地东湖国际五期,11,3室1厅1卫,1290
武昌,湖北省城市规划设计研究院,11,5室1厅1卫,850
武昌,湖北省城市规划设计研究院,14,5室1厅1卫,1080
武昌,城开玉桥新都,12,3室1厅1卫,1490
武昌,银海华庭,15,5室1厅2卫,1300
武昌,新南方小区,13,4室1厅1卫,850
武昌,新南方小区,12,4室1厅1卫,800
武昌,城开玉桥新都,14,4室1厅2卫,1830
武昌,城开玉桥新都,10,3室1厅1卫,1390
武昌,新南方小区,10,4室1厅1卫,750
武昌,新南方小区,10,4室1厅1卫,750
武昌,百花居,9,3室1厅1卫,1090
武昌,珞珈山大厦,15,中楼层                        （36层）,700
武昌,东亭,18,4室1厅1卫,950
武昌,欧洲花园,16,5室1厅2卫,1290
武昌,知音花园,23,5室1厅1卫,1100
武昌,桂花公寓,11,5室1厅3卫,650
武昌,桂花公寓,12,5室1厅3卫,650
武昌,金沙泊岸,8,4室1厅2卫,990
武昌,东湖春树里,8,5室1厅2卫,990
武昌,中南一路66号,18,5室1厅1卫,1100
武昌,百瑞景中央生活区六期,7,4室1厅1卫,960
武昌,金沙泊岸,8,4室1厅2卫,1030
武昌,翠林居(武昌),17,5室1厅3卫,850
武昌,中南一路66号,9,5室1厅1卫,800
武昌,中南一路66号,12,5室1厅1卫,950
武昌,银厦公寓,23,4室1厅1卫,1000
武昌,百瑞景中央生活区六期,6,4室1厅1卫,990
武昌,百瑞景中央生活区六期,7,4室1厅1卫,1030
武昌,百瑞景中央生活区六期,7,4室1厅1卫,990
武昌,统建锦绣江南,17,4室1厅2卫,1460
武昌,百瑞景中央生活区六期,7,4室1厅1卫,990
武昌,南方帝园,10,4室1厅2卫,1130
武昌,桂花公寓,13,5室1厅3卫,680
武昌,徐东安居住宅小区,15,5室1厅1卫,1400
武昌,千家街105号,10,4室1厅4卫,1200
